126.1	CHICAGO Offense	00:12:40.003	00:12:59.009
126.1	Missed Shot - 2	00:12:59.001	
128.1	Opponent Offense	00:12:59.010	00:13:15.002
128.1	Defensive Rebound	00:12:59.011	
128.1	Foul	00:13:12.001	
128.1	Turnover	00:13:15.001	
128.1	CHICAGO Offense	00:13:15.003	00:13:36.002
128.1	Missed Shot - 3	00:13:29.001	
128.1	Offensive Rebound	00:13:29.011	
128.1	Foul	00:13:29.021	
128.1	Missed Free Throw	00:13:29.031	
128.1	Offensive Rebound	00:13:29.041	
128.1	Missed Free Throw	00:13:29.051	
128.1	Offensive Rebound	00:13:30.001	
128.1	Turnover	00:13:36.001	
130.1	Opponent Offense	00:13:36.003	00:13:50.999
130.1	Missed Shot - 2	00:13:49.001	
130.1	CHICAGO Offense	00:13:51.000	00:14:13.002
130.1	Defensive Rebound	00:13:51.001	
130.1	Made Shot - 2	00:14:13.001	
132.1	Opponent Offense	00:14:13.003	00:14:32.002
132.1	Made Shot - 2	00:14:32.001	
132.1	CHICAGO Offense	00:14:32.003	00:14:56.999
134.1	Opponent Offense	00:14:57.000	00:14:57.009
134.1	Steal	00:14:57.001	
134.1	CHICAGO Offense	00:14:57.010	00:15:02.009
134.1	Defensive Rebound	00:14:57.011	
134.1	Missed Shot - 2	00:15:02.001	
137.1	Opponent Offense	00:15:25.003	00:15:40.002
137.1	Made Shot - 2	00:15:40.001	
137.1	CHICAGO Offense	00:15:40.003	00:16:00.002
137.1	Made Shot - 2	00:16:00.001	
139.1	Opponent Offense	00:16:00.003	00:16:13.002
139.1	Made Shot - 2	00:16:13.001	
139.1	CHICAGO Offense	00:16:13.003	00:16:33.022
139.1	Foul	00:16:33.001	
139.1	Made Free Throw	00:16:33.011	
139.1	Made Free Throw	00:16:33.021	
141.1	Opponent Offense	00:16:33.023	00:16:45.999
141.1	Missed Shot - 2	00:16:45.001	
141.1	CHICAGO Offense	00:16:46.000	00:16:51.002
141.1	Defensive Rebound	00:16:46.001	
141.1	Made Shot - 2	00:16:51.001	
143.1	Opponent Offense	00:16:51.003	00:17:03.032
143.1	Foul	00:17:03.001	
143.1	Timeout	00:17:03.011	
143.1	Made Free Throw	00:17:03.021	
143.1	Made Free Throw	00:17:03.031	
143.1	CHICAGO Offense	00:17:03.033	00:17:20.002
143.1	Made Shot - 2	00:17:20.001	
145.1	Opponent Offense	00:17:20.003	00:17:41.999
145.1	Missed Shot - 2	00:17:41.001	
145.1	CHICAGO Offense	00:17:42.000	00:17:57.002
145.1	Defensive Rebound	00:17:42.001	
145.1	Turnover	00:17:57.001	
147.1	Opponent Offense	00:17:57.003	00:18:10.052
147.1	Missed Shot - 2	00:18:10.001	
147.1	Offensive Rebound	00:18:10.011	
147.1	Foul	00:18:10.021	
147.1	Missed Free Throw	00:18:10.031	
147.1	Offensive Rebound	00:18:10.041	
147.1	Made Free Throw	00:18:10.051	
147.1	CHICAGO Offense	00:18:10.053	00:18:23.002
147.1	Made Shot - 2	00:18:23.001	
149.1	Opponent Offense	00:18:23.003	00:18:36.002
149.1	Turnover	00:18:36.001	
